;function;xstart;dim;sigma;estart;eps;val
2855;rastrigin;exp;10;0.3;exp;0.0001;250.75
2856;rastrigin;exp;10;0.9;dull;0.5;320.85
2857;rastrigin;exp;10;0.9;dull;0.25;318.5
2858;rastrigin;exp;10;0.9;dull;0.1;314.3
2859;rastrigin;exp;10;0.9;dull;0.01;325.2
2860;rastrigin;exp;10;0.9;dull;0.001;320.5
2861;rastrigin;exp;10;0.9;dull;0.0001;324.2
2862;rastrigin;exp;10;0.9;gauss;0.5;320.85
2863;rastrigin;exp;10;0.9;gauss;0.25;318.5
2864;rastrigin;exp;10;0.9;gauss;0.1;314.3
2865;rastrigin;exp;10;0.9;gauss;0.01;325.2
2866;rastrigin;exp;10;0.9;gauss;0.001;320.5
2867;rastrigin;exp;10;0.9;gauss;0.0001;324.2
2868;rastrigin;exp;10;0.9;uniform;0.5;320.85
2869;rastrigin;exp;10;0.9;uniform;0.25;318.5
2870;rastrigin;exp;10;0.9;uniform;0.1;314.3
2871;rastrigin;exp;10;0.9;uniform;0.01;325.2
2872;rastrigin;exp;10;0.9;uniform;0.001;320.5
2873;rastrigin;exp;10;0.9;uniform;0.0001;324.2
2874;rastrigin;exp;10;0.9;exp;0.5;320.85
2875;rastrigin;exp;10;0.9;exp;0.25;318.5
2876;rastrigin;exp;10;0.9;exp;0.1;314.3
2877;rastrigin;exp;10;0.9;exp;0.01;325.2
2878;rastrigin;exp;10;0.9;exp;0.001;320.5
2879;rastrigin;exp;10;0.9;exp;0.0001;324.2
2880;schwefel;gauss;5;0.05;dull;0.5;165.3
2881;schwefel;gauss;5;0.05;dull;0.25;166.05
2882;schwefel;gauss;5;0.05;dull;0.1;167.0
2883;schwefel;gauss;5;0.05;dull;0.01;164.35
2884;schwefel;gauss;5;0.05;dull;0.001;164.55
2885;schwefel;gauss;5;0.05;dull;0.0001;165.7
2886;schwefel;gauss;5;0.05;gauss;0.5;165.3
2887;schwefel;gauss;5;0.05;gauss;0.25;166.05
2888;schwefel;gauss;5;0.05;gauss;0.1;167.0
2889;schwefel;gauss;5;0.05;gauss;0.01;164.35
2890;schwefel;gauss;5;0.05;gauss;0.001;164.55
2891;schwefel;gauss;5;0.05;gauss;0.0001;165.7
2892;schwefel;gauss;5;0.05;uniform;0.5;165.3
2893;schwefel;gauss;5;0.05;uniform;0.25;166.05
2894;schwefel;gauss;5;0.05;uniform;0.1;167.0
2895;schwefel;gauss;5;0.05;uniform;0.01;164.35
2896;schwefel;gauss;5;0.05;uniform;0.001;164.55
2897;schwefel;gauss;5;0.05;uniform;0.0001;165.7
2898;schwefel;gauss;5;0.05;exp;0.5;165.3
2899;schwefel;gauss;5;0.05;exp;0.25;166.05
2900;schwefel;gauss;5;0.05;exp;0.1;167.0
2901;schwefel;gauss;5;0.05;exp;0.01;164.35
2902;schwefel;gauss;5;0.05;exp;0.001;164.55
2903;schwefel;gauss;5;0.05;exp;0.0001;165.7
2904;schwefel;gauss;5;0.1;dull;0.5;162.3
2905;schwefel;gauss;5;0.1;dull;0.25;164.4
2906;schwefel;gauss;5;0.1;dull;0.1;165.45
2907;schwefel;gauss;5;0.1;dull;0.01;165.65
2908;schwefel;gauss;5;0.1;dull;0.001;161.95
2909;schwefel;gauss;5;0.1;dull;0.0001;161.4
2910;schwefel;gauss;5;0.1;gauss;0.5;162.3
2911;schwefel;gauss;5;0.1;gauss;0.25;164.4
2912;schwefel;gauss;5;0.1;gauss;0.1;165.45
2913;schwefel;gauss;5;0.1;gauss;0.01;165.65
2914;schwefel;gauss;5;0.1;gauss;0.001;161.95
2915;schwefel;gauss;5;0.1;gauss;0.0001;161.4
2916;schwefel;gauss;5;0.1;uniform;0.5;162.3
2917;schwefel;gauss;5;0.1;uniform;0.25;164.4
2918;schwefel;gauss;5;0.1;uniform;0.1;165.45
2919;schwefel;gauss;5;0.1;uniform;0.01;165.65
2920;schwefel;gauss;5;0.1;uniform;0.001;161.95
2921;schwefel;gauss;5;0.1;uniform;0.0001;161.4
2922;schwefel;gauss;5;0.1;exp;0.5;162.3
2923;schwefel;gauss;5;0.1;exp;0.25;164.4
2924;schwefel;gauss;5;0.1;exp;0.1;165.45
2925;schwefel;gauss;5;0.1;exp;0.01;165.65
2926;schwefel;gauss;5;0.1;exp;0.001;161.95
2927;schwefel;gauss;5;0.1;exp;0.0001;161.4
2928;schwefel;gauss;5;0.3;dull;0.5;158.1
2929;schwefel;gauss;5;0.3;dull;0.25;159.25
2930;schwefel;gauss;5;0.3;dull;0.1;161.05
2931;schwefel;gauss;5;0.3;dull;0.01;162.75
2932;schwefel;gauss;5;0.3;dull;0.001;158.8
2933;schwefel;gauss;5;0.3;dull;0.0001;160.3
2934;schwefel;gauss;5;0.3;gauss;0.5;158.1
2935;schwefel;gauss;5;0.3;gauss;0.25;159.25
2936;schwefel;gauss;5;0.3;gauss;0.1;161.05
2937;schwefel;gauss;5;0.3;gauss;0.01;162.75
2938;schwefel;gauss;5;0.3;gauss;0.001;158.8
2939;schwefel;gauss;5;0.3;gauss;0.0001;160.3
2940;schwefel;gauss;5;0.3;uniform;0.5;158.1
2941;schwefel;gauss;5;0.3;uniform;0.25;159.25
2942;schwefel;gauss;5;0.3;uniform;0.1;161.05
2943;schwefel;gauss;5;0.3;uniform;0.01;162.75
2944;schwefel;gauss;5;0.3;uniform;0.001;158.8
2945;schwefel;gauss;5;0.3;uniform;0.0001;160.3
2946;schwefel;gauss;5;0.3;exp;0.5;158.1
2947;schwefel;gauss;5;0.3;exp;0.25;159.25
2948;schwefel;gauss;5;0.3;exp;0.1;161.05
2949;schwefel;gauss;5;0.3;exp;0.01;162.75
2950;schwefel;gauss;5;0.3;exp;0.001;158.8
2951;schwefel;gauss;5;0.3;exp;0.0001;160.3
2952;schwefel;gauss;5;0.9;dull;0.5;155.9
2953;schwefel;gauss;5;0.9;dull;0.25;152.65
2954;schwefel;gauss;5;0.9;dull;0.1;156.7
2955;schwefel;gauss;5;0.9;dull;0.01;157.6
2956;schwefel;gauss;5;0.9;dull;0.001;153.9
2957;schwefel;gauss;5;0.9;dull;0.0001;155.45
2958;schwefel;gauss;5;0.9;gauss;0.5;155.9
2959;schwefel;gauss;5;0.9;gauss;0.25;152.65
2960;schwefel;gauss;5;0.9;gauss;0.1;156.7
2961;schwefel;gauss;5;0.9;gauss;0.01;157.6
2962;schwefel;gauss;5;0.9;gauss;0.001;153.9
2963;schwefel;gauss;5;0.9;gauss;0.0001;155.45
2964;schwefel;gauss;5;0.9;uniform;0.5;155.9
2965;schwefel;gauss;5;0.9;uniform;0.25;152.65
2966;schwefel;gauss;5;0.9;uniform;0.1;156.7
2967;schwefel;gauss;5;0.9;uniform;0.01;157.6
2968;schwefel;gauss;5;0.9;uniform;0.001;153.9
2969;schwefel;gauss;5;0.9;uniform;0.0001;155.45
2970;schwefel;gauss;5;0.9;exp;0.5;155.9
2971;schwefel;gauss;5;0.9;exp;0.25;152.65
2972;schwefel;gauss;5;0.9;exp;0.1;156.7
2973;schwefel;gauss;5;0.9;exp;0.01;157.6
2974;schwefel;gauss;5;0.9;exp;0.001;153.9
2975;schwefel;gauss;5;0.9;exp;0.0001;155.45
2976;schwefel;gauss;10;0.05;dull;0.5;249.1
2977;schwefel;gauss;10;0.05;dull;0.25;246.45
2978;schwefel;gauss;10;0.05;dull;0.1;244.85
2979;schwefel;gauss;10;0.05;dull;0.01;246.9
2980;schwefel;gauss;10;0.05;dull;0.001;243.75
2981;schwefel;gauss;10;0.05;dull;0.0001;246.25
2982;schwefel;gauss;10;0.05;gauss;0.5;249.1
2983;schwefel;gauss;10;0.05;gauss;0.25;246.45
2984;schwefel;gauss;10;0.05;gauss;0.1;244.85
2985;schwefel;gauss;10;0.05;gauss;0.01;246.9
2986;schwefel;gauss;10;0.05;gauss;0.001;243.75
2987;schwefel;gauss;10;0.05;gauss;0.0001;246.25
2988;schwefel;gauss;10;0.05;uniform;0.5;249.1
2989;schwefel;gauss;10;0.05;uniform;0.25;246.45
2990;schwefel;gauss;10;0.05;uniform;0.1;244.85
2991;schwefel;gauss;10;0.05;uniform;0.01;246.9
2992;schwefel;gauss;10;0.05;uniform;0.001;243.75
2993;schwefel;gauss;10;0.05;uniform;0.0001;246.25
2994;schwefel;gauss;10;0.05;exp;0.5;249.1
2995;schwefel;gauss;10;0.05;exp;0.25;246.45
2996;schwefel;gauss;10;0.05;exp;0.1;244.85
2997;schwefel;gauss;10;0.05;exp;0.01;246.9
2998;schwefel;gauss;10;0.05;exp;0.001;243.75
2999;schwefel;gauss;10;0.05;exp;0.0001;246.25
3000;schwefel;gauss;10;0.1;dull;0.5;239.75
3001;schwefel;gauss;10;0.1;dull;0.25;244.25
3002;schwefel;gauss;10;0.1;dull;0.1;244.0
3003;schwefel;gauss;10;0.1;dull;0.01;237.5
3004;schwefel;gauss;10;0.1;dull;0.001;245.15
3005;schwefel;gauss;10;0.1;dull;0.0001;243.0
3006;schwefel;gauss;10;0.1;gauss;0.5;239.75
3007;schwefel;gauss;10;0.1;gauss;0.25;244.25
3008;schwefel;gauss;10;0.1;gauss;0.1;244.0
3009;schwefel;gauss;10;0.1;gauss;0.01;237.5
3010;schwefel;gauss;10;0.1;gauss;0.001;245.15
3011;schwefel;gauss;10;0.1;gauss;0.0001;243.0
3012;schwefel;gauss;10;0.1;uniform;0.5;239.75
3013;schwefel;gauss;10;0.1;uniform;0.25;244.25
3014;schwefel;gauss;10;0.1;uniform;0.1;244.0
3015;schwefel;gauss;10;0.1;uniform;0.01;237.5
3016;schwefel;gauss;10;0.1;uniform;0.001;245.15
3017;schwefel;gauss;10;0.1;uniform;0.0001;243.0
3018;schwefel;gauss;10;0.1;exp;0.5;239.75
3019;schwefel;gauss;10;0.1;exp;0.25;244.25
3020;schwefel;gauss;10;0.1;exp;0.1;244.0
3021;schwefel;gauss;10;0.1;exp;0.01;237.5
3022;schwefel;gauss;10;0.1;exp;0.001;245.15
3023;schwefel;gauss;10;0.1;exp;0.0001;243.0
3024;schwefel;gauss;10;0.3;dull;0.5;239.1
3025;schwefel;gauss;10;0.3;dull;0.25;236.35
3026;schwefel;gauss;10;0.3;dull;0.1;238.85
3027;schwefel;gauss;10;0.3;dull;0.01;236.9
3028;schwefel;gauss;10;0.3;dull;0.001;240.45
3029;schwefel;gauss;10;0.3;dull;0.0001;233.8
3030;schwefel;gauss;10;0.3;gauss;0.5;239.1
3031;schwefel;gauss;10;0.3;gauss;0.25;236.35
3032;schwefel;gauss;10;0.3;gauss;0.1;238.85
3033;schwefel;gauss;10;0.3;gauss;0.01;236.9
3034;schwefel;gauss;10;0.3;gauss;0.001;240.45
3035;schwefel;gauss;10;0.3;gauss;0.0001;233.8
3036;schwefel;gauss;10;0.3;uniform;0.5;239.1
3037;schwefel;gauss;10;0.3;uniform;0.25;236.35
3038;schwefel;gauss;10;0.3;uniform;0.1;238.85
3039;schwefel;gauss;10;0.3;uniform;0.01;236.9
3040;schwefel;gauss;10;0.3;uniform;0.001;240.45
3041;schwefel;gauss;10;0.3;uniform;0.0001;233.8
3042;schwefel;gauss;10;0.3;exp;0.5;239.1
3043;schwefel;gauss;10;0.3;exp;0.25;236.35
3044;schwefel;gauss;10;0.3;exp;0.1;238.85
3045;schwefel;gauss;10;0.3;exp;0.01;236.9
3046;schwefel;gauss;10;0.3;exp;0.001;240.45
3047;schwefel;gauss;10;0.3;exp;0.0001;233.8
3048;schwefel;gauss;10;0.9;dull;0.5;233.85
3049;schwefel;gauss;10;0.9;dull;0.25;230.15
3050;schwefel;gauss;10;0.9;dull;0.1;231.35
3051;schwefel;gauss;10;0.9;dull;0.01;236.7
3052;schwefel;gauss;10;0.9;dull;0.001;234.15
3053;schwefel;gauss;10;0.9;dull;0.0001;234.45
3054;schwefel;gauss;10;0.9;gauss;0.5;233.85
3055;schwefel;gauss;10;0.9;gauss;0.25;230.15
3056;schwefel;gauss;10;0.9;gauss;0.1;231.35
3057;schwefel;gauss;10;0.9;gauss;0.01;236.7
3058;schwefel;gauss;10;0.9;gauss;0.001;234.15
3059;schwefel;gauss;10;0.9;gauss;0.0001;234.45
3060;schwefel;gauss;10;0.9;uniform;0.5;233.85
3061;schwefel;gauss;10;0.9;uniform;0.25;230.15
3062;schwefel;gauss;10;0.9;uniform;0.1;231.35
3063;schwefel;gauss;10;0.9;uniform;0.01;236.7
3064;schwefel;gauss;10;0.9;uniform;0.001;234.15
3065;schwefel;gauss;10;0.9;uniform;0.0001;234.45
3066;schwefel;gauss;10;0.9;exp;0.5;233.85
3067;schwefel;gauss;10;0.9;exp;0.25;230.15
3068;schwefel;gauss;10;0.9;exp;0.1;231.35
3069;schwefel;gauss;10;0.9;exp;0.01;236.7
3070;schwefel;gauss;10;0.9;exp;0.001;234.15
3071;schwefel;gauss;10;0.9;exp;0.0001;234.45
3072;schwefel;uniform;5;0.05;dull;0.5;162.85
3073;schwefel;uniform;5;0.05;dull;0.25;164.4
3074;schwefel;uniform;5;0.05;dull;0.1;163.7
3075;schwefel;uniform;5;0.05;dull;0.01;162.8
3076;schwefel;uniform;5;0.05;dull;0.001;161.1
3077;schwefel;uniform;5;0.05;dull;0.0001;161.95
3078;schwefel;uniform;5;0.05;gauss;0.5;162.85
3079;schwefel;uniform;5;0.05;gauss;0.25;164.4
3080;schwefel;uniform;5;0.05;gauss;0.1;163.7
3081;schwefel;uniform;5;0.05;gauss;0.01;162.8
3082;schwefel;uniform;5;0.05;gauss;0.001;161.1
3083;schwefel;uniform;5;0.05;gauss;0.0001;161.95
3084;schwefel;uniform;5;0.05;uniform;0.5;162.85
3085;schwefel;uniform;5;0.05;uniform;0.25;164.4
3086;schwefel;uniform;5;0.05;uniform;0.1;163.7
3087;schwefel;uniform;5;0.05;uniform;0.01;162.8
3088;schwefel;uniform;5;0.05;uniform;0.001;161.1
3089;schwefel;uniform;5;0.05;uniform;0.0001;161.95
3090;schwefel;uniform;5;0.05;exp;0.5;162.85
3091;schwefel;uniform;5;0.05;exp;0.25;164.4
3092;schwefel;uniform;5;0.05;exp;0.1;163.7
3093;schwefel;uniform;5;0.05;exp;0.01;162.8
3094;schwefel;uniform;5;0.05;exp;0.001;161.1
3095;schwefel;uniform;5;0.05;exp;0.0001;161.95
3096;schwefel;uniform;5;0.1;dull;0.5;163.25
3097;schwefel;uniform;5;0.1;dull;0.25;157.4
3098;schwefel;uniform;5;0.1;dull;0.1;160.0
3099;schwefel;uniform;5;0.1;dull;0.01;159.25
3100;schwefel;uniform;5;0.1;dull;0.001;162.65
3101;schwefel;uniform;5;0.1;dull;0.0001;161.7
3102;schwefel;uniform;5;0.1;gauss;0.5;163.25
3103;schwefel;uniform;5;0.1;gauss;0.25;157.4
3104;schwefel;uniform;5;0.1;gauss;0.1;160.0
3105;schwefel;uniform;5;0.1;gauss;0.01;159.25
3106;schwefel;uniform;5;0.1;gauss;0.001;162.65
3107;schwefel;uniform;5;0.1;gauss;0.0001;161.7
3108;schwefel;uniform;5;0.1;uniform;0.5;163.25
3109;schwefel;uniform;5;0.1;uniform;0.25;157.4
3110;schwefel;uniform;5;0.1;uniform;0.1;160.0
3111;schwefel;uniform;5;0.1;uniform;0.01;159.25
3112;schwefel;uniform;5;0.1;uniform;0.001;162.65
3113;schwefel;uniform;5;0.1;uniform;0.0001;161.7
3114;schwefel;uniform;5;0.1;exp;0.5;163.25
3115;schwefel;uniform;5;0.1;exp;0.25;157.4
3116;schwefel;uniform;5;0.1;exp;0.1;160.0
3117;schwefel;uniform;5;0.1;exp;0.01;159.25
3118;schwefel;uniform;5;0.1;exp;0.001;162.65
3119;schwefel;uniform;5;0.1;exp;0.0001;161.7
3120;schwefel;uniform;5;0.3;dull;0.5;156.5
3121;schwefel;uniform;5;0.3;dull;0.25;156.25
3122;schwefel;uniform;5;0.3;dull;0.1;159.15
3123;schwefel;uniform;5;0.3;dull;0.01;156.4
3124;schwefel;uniform;5;0.3;dull;0.001;155.15
3125;schwefel;uniform;5;0.3;dull;0.0001;156.8
3126;schwefel;uniform;5;0.3;gauss;0.5;156.5
3127;schwefel;uniform;5;0.3;gauss;0.25;156.25
3128;schwefel;uniform;5;0.3;gauss;0.1;159.15
3129;schwefel;uniform;5;0.3;gauss;0.01;156.4
3130;schwefel;uniform;5;0.3;gauss;0.001;155.15
3131;schwefel;uniform;5;0.3;gauss;0.0001;156.8
3132;schwefel;uniform;5;0.3;uniform;0.5;156.5
3133;schwefel;uniform;5;0.3;uniform;0.25;156.25
3134;schwefel;uniform;5;0.3;uniform;0.1;159.15
3135;schwefel;uniform;5;0.3;uniform;0.01;156.4
3136;schwefel;uniform;5;0.3;uniform;0.001;155.15
3137;schwefel;uniform;5;0.3;uniform;0.0001;156.8
3138;schwefel;uniform;5;0.3;exp;0.5;156.5
3139;schwefel;uniform;5;0.3;exp;0.25;156.25
3140;schwefel;uniform;5;0.3;exp;0.1;159.15
3141;schwefel;uniform;5;0.3;exp;0.01;156.4
3142;schwefel;uniform;5;0.3;exp;0.001;155.15
3143;schwefel;uniform;5;0.3;exp;0.0001;156.8
3144;schwefel;uniform;5;0.9;dull;0.5;153.05
3145;schwefel;uniform;5;0.9;dull;0.25;153.4
3146;schwefel;uniform;5;0.9;dull;0.1;152.25
3147;schwefel;uniform;5;0.9;dull;0.01;154.1
3148;schwefel;uniform;5;0.9;dull;0.001;149.5
3149;schwefel;uniform;5;0.9;dull;0.0001;151.45
3150;schwefel;uniform;5;0.9;gauss;0.5;153.05
3151;schwefel;uniform;5;0.9;gauss;0.25;153.4
3152;schwefel;uniform;5;0.9;gauss;0.1;152.25
3153;schwefel;uniform;5;0.9;gauss;0.01;154.1
3154;schwefel;uniform;5;0.9;gauss;0.001;149.5
3155;schwefel;uniform;5;0.9;gauss;0.0001;151.45
3156;schwefel;uniform;5;0.9;uniform;0.5;153.05
3157;schwefel;uniform;5;0.9;uniform;0.25;153.4
3158;schwefel;uniform;5;0.9;uniform;0.1;152.25
3159;schwefel;uniform;5;0.9;uniform;0.01;154.1
3160;schwefel;uniform;5;0.9;uniform;0.001;149.5
3161;schwefel;uniform;5;0.9;uniform;0.0001;151.45
3162;schwefel;uniform;5;0.9;exp;0.5;153.05
3163;schwefel;uniform;5;0.9;exp;0.25;153.4
3164;schwefel;uniform;5;0.9;exp;0.1;152.25
3165;schwefel;uniform;5;0.9;exp;0.01;154.1
3166;schwefel;uniform;5;0.9;exp;0.001;149.5
3167;schwefel;uniform;5;0.9;exp;0.0001;151.45
3168;schwefel;uniform;10;0.05;dull;0.5;241.5
3169;schwefel;uniform;10;0.05;dull;0.25;243.65
3170;schwefel;uniform;10;0.05;dull;0.1;243.6
3171;schwefel;uniform;10;0.05;dull;0.01;241.6
3172;schwefel;uniform;10;0.05;dull;0.001;242.65
3173;schwefel;uniform;10;0.05;dull;0.0001;245.8
3174;schwefel;uniform;10;0.05;gauss;0.5;241.5
3175;schwefel;uniform;10;0.05;gauss;0.25;243.65
3176;schwefel;uniform;10;0.05;gauss;0.1;243.6
3177;schwefel;uniform;10;0.05;gauss;0.01;241.6
3178;schwefel;uniform;10;0.05;gauss;0.001;242.65
3179;schwefel;uniform;10;0.05;gauss;0.0001;245.8
3180;schwefel;uniform;10;0.05;uniform;0.5;241.5
3181;schwefel;uniform;10;0.05;uniform;0.25;243.65
3182;schwefel;uniform;10;0.05;uniform;0.1;243.6
3183;schwefel;uniform;10;0.05;uniform;0.01;241.6
3184;schwefel;uniform;10;0.05;uniform;0.001;242.65
3185;schwefel;uniform;10;0.05;uniform;0.0001;245.8
3186;schwefel;uniform;10;0.05;exp;0.5;241.5
3187;schwefel;uniform;10;0.05;exp;0.25;243.65
3188;schwefel;uniform;10;0.05;exp;0.1;243.6
3189;schwefel;uniform;10;0.05;exp;0.01;241.6
3190;schwefel;uniform;10;0.05;exp;0.001;242.65
3191;schwefel;uniform;10;0.05;exp;0.0001;245.8
3192;schwefel;uniform;10;0.1;dull;0.5;242.1
3193;schwefel;uniform;10;0.1;dull;0.25;245.35
3194;schwefel;uniform;10;0.1;dull;0.1;240.85
3195;schwefel;uniform;10;0.1;dull;0.01;238.55
3196;schwefel;uniform;10;0.1;dull;0.001;238.35
3197;schwefel;uniform;10;0.1;dull;0.0001;236.55
3198;schwefel;uniform;10;0.1;gauss;0.5;242.1
3199;schwefel;uniform;10;0.1;gauss;0.25;245.35
3200;schwefel;uniform;10;0.1;gauss;0.1;240.85
3201;schwefel;uniform;10;0.1;gauss;0.01;238.55
3202;schwefel;uniform;10;0.1;gauss;0.001;238.35
3203;schwefel;uniform;10;0.1;gauss;0.0001;236.55
3204;schwefel;uniform;10;0.1;uniform;0.5;242.1
3205;schwefel;uniform;10;0.1;uniform;0.25;245.35
3206;schwefel;uniform;10;0.1;uniform;0.1;240.85
3207;schwefel;uniform;10;0.1;uniform;0.01;238.55
3208;schwefel;uniform;10;0.1;uniform;0.001;238.35
3209;schwefel;uniform;10;0.1;uniform;0.0001;236.55
3210;schwefel;uniform;10;0.1;exp;0.5;242.1
3211;schwefel;uniform;10;0.1;exp;0.25;245.35
3212;schwefel;uniform;10;0.1;exp;0.1;240.85
3213;schwefel;uniform;10;0.1;exp;0.01;238.55
3214;schwefel;uniform;10;0.1;exp;0.001;238.35
3215;schwefel;uniform;10;0.1;exp;0.0001;236.55
3216;schwefel;uniform;10;0.3;dull;0.5;233.95
3217;schwefel;uniform;10;0.3;dull;0.25;235.75
3218;schwefel;uniform;10;0.3;dull;0.1;233.15
3219;schwefel;uniform;10;0.3;dull;0.01;236.7
3220;schwefel;uniform;10;0.3;dull;0.001;237.25
3221;schwefel;uniform;10;0.3;dull;0.0001;236.65
3222;schwefel;uniform;10;0.3;gauss;0.5;233.95
3223;schwefel;uniform;10;0.3;gauss;0.25;235.75
3224;schwefel;uniform;10;0.3;gauss;0.1;233.15
3225;schwefel;uniform;10;0.3;gauss;0.01;236.7
3226;schwefel;uniform;10;0.3;gauss;0.001;237.25
3227;schwefel;uniform;10;0.3;gauss;0.0001;236.65
3228;schwefel;uniform;10;0.3;uniform;0.5;233.95
3229;schwefel;uniform;10;0.3;uniform;0.25;235.75
3230;schwefel;uniform;10;0.3;uniform;0.1;233.15
3231;schwefel;uniform;10;0.3;uniform;0.01;236.7
3232;schwefel;uniform;10;0.3;uniform;0.001;237.25
3233;schwefel;uniform;10;0.3;uniform;0.0001;236.65
3234;schwefel;uniform;10;0.3;exp;0.5;233.95
3235;schwefel;uniform;10;0.3;exp;0.25;235.75
3236;schwefel;uniform;10;0.3;exp;0.1;233.15
3237;schwefel;uniform;10;0.3;exp;0.01;236.7
3238;schwefel;uniform;10;0.3;exp;0.001;237.25
3239;schwefel;uniform;10;0.3;exp;0.0001;236.65
3240;schwefel;uniform;10;0.9;dull;0.5;232.25
3241;schwefel;uniform;10;0.9;dull;0.25;234.5
3242;schwefel;uniform;10;0.9;dull;0.1;227.15
3243;schwefel;uniform;10;0.9;dull;0.01;230.0
3244;schwefel;uniform;10;0.9;dull;0.001;230.05
3245;schwefel;uniform;10;0.9;dull;0.0001;231.3
3246;schwefel;uniform;10;0.9;gauss;0.5;232.25
3247;schwefel;uniform;10;0.9;gauss;0.25;234.5
3248;schwefel;uniform;10;0.9;gauss;0.1;227.15
3249;schwefel;uniform;10;0.9;gauss;0.01;230.0
3250;schwefel;uniform;10;0.9;gauss;0.001;230.05
3251;schwefel;uniform;10;0.9;gauss;0.0001;231.3
3252;schwefel;uniform;10;0.9;uniform;0.5;232.25
3253;schwefel;uniform;10;0.9;uniform;0.25;234.5
3254;schwefel;uniform;10;0.9;uniform;0.1;227.15
3255;schwefel;uniform;10;0.9;uniform;0.01;230.0
3256;schwefel;uniform;10;0.9;uniform;0.001;230.05
3257;schwefel;uniform;10;0.9;uniform;0.0001;231.3
3258;schwefel;uniform;10;0.9;exp;0.5;232.25
3259;schwefel;uniform;10;0.9;exp;0.25;234.5
3260;schwefel;uniform;10;0.9;exp;0.1;227.15
3261;schwefel;uniform;10;0.9;exp;0.01;230.0
3262;schwefel;uniform;10;0.9;exp;0.001;230.05
3263;schwefel;uniform;10;0.9;exp;0.0001;231.3
3264;schwefel;exp;5;0.05;dull;0.5;161.95
3265;schwefel;exp;5;0.05;dull;0.25;158.85
3266;schwefel;exp;5;0.05;dull;0.1;163.3
3267;schwefel;exp;5;0.05;dull;0.01;165.5
3268;schwefel;exp;5;0.05;dull;0.001;159.0
3269;schwefel;exp;5;0.05;dull;0.0001;164.15
3270;schwefel;exp;5;0.05;gauss;0.5;161.95
3271;schwefel;exp;5;0.05;gauss;0.25;158.85
3272;schwefel;exp;5;0.05;gauss;0.1;163.3
3273;schwefel;exp;5;0.05;gauss;0.01;165.5
3274;schwefel;exp;5;0.05;gauss;0.001;159.0
3275;schwefel;exp;5;0.05;gauss;0.0001;164.15
3276;schwefel;exp;5;0.05;uniform;0.5;161.95
3277;schwefel;exp;5;0.05;uniform;0.25;158.85
3278;schwefel;exp;5;0.05;uniform;0.1;163.3
3279;schwefel;exp;5;0.05;uniform;0.01;165.5
3280;schwefel;exp;5;0.05;uniform;0.001;159.0
3281;schwefel;exp;5;0.05;uniform;0.0001;164.15
3282;schwefel;exp;5;0.05;exp;0.5;161.95
3283;schwefel;exp;5;0.05;exp;0.25;158.85
3284;schwefel;exp;5;0.05;exp;0.1;163.3
3285;schwefel;exp;5;0.05;exp;0.01;165.5
3286;schwefel;exp;5;0.05;exp;0.001;159.0
3287;schwefel;exp;5;0.05;exp;0.0001;164.15
3288;schwefel;exp;5;0.1;dull;0.5;162.8
3289;schwefel;exp;5;0.1;dull;0.25;158.85
3290;schwefel;exp;5;0.1;dull;0.1;158.4
3291;schwefel;exp;5;0.1;dull;0.01;159.2
3292;schwefel;exp;5;0.1;dull;0.001;161.4
3293;schwefel;exp;5;0.1;dull;0.0001;161.05
3294;schwefel;exp;5;0.1;gauss;0.5;162.8
3295;schwefel;exp;5;0.1;gauss;0.25;158.85
3296;schwefel;exp;5;0.1;gauss;0.1;158.4
3297;schwefel;exp;5;0.1;gauss;0.01;159.2
3298;schwefel;exp;5;0.1;gauss;0.001;161.4
3299;schwefel;exp;5;0.1;gauss;0.0001;161.05
3300;schwefel;exp;5;0.1;uniform;0.5;162.8
3301;schwefel;exp;5;0.1;uniform;0.25;158.85
3302;schwefel;exp;5;0.1;uniform;0.1;158.4
3303;schwefel;exp;5;0.1;uniform;0.01;159.2
3304;schwefel;exp;5;0.1;uniform;0.001;161.4
3305;schwefel;exp;5;0.1;uniform;0.0001;161.05
3306;schwefel;exp;5;0.1;exp;0.5;162.8
3307;schwefel;exp;5;0.1;exp;0.25;158.85
3308;schwefel;exp;5;0.1;exp;0.1;158.4
3309;schwefel;exp;5;0.1;exp;0.01;159.2
3310;schwefel;exp;5;0.1;exp;0.001;161.4
3311;schwefel;exp;5;0.1;exp;0.0001;161.05
3312;schwefel;exp;5;0.3;dull;0.5;153.6
3313;schwefel;exp;5;0.3;dull;0.25;156.05
3314;schwefel;exp;5;0.3;dull;0.1;154.35
3315;schwefel;exp;5;0.3;dull;0.01;158.15
3316;schwefel;exp;5;0.3;dull;0.001;156.75
3317;schwefel;exp;5;0.3;dull;0.0001;155.9
3318;schwefel;exp;5;0.3;gauss;0.5;153.6
3319;schwefel;exp;5;0.3;gauss;0.25;156.05
3320;schwefel;exp;5;0.3;gauss;0.1;154.35
3321;schwefel;exp;5;0.3;gauss;0.01;158.15
3322;schwefel;exp;5;0.3;gauss;0.001;156.75
3323;schwefel;exp;5;0.3;gauss;0.0001;155.9
3324;schwefel;exp;5;0.3;uniform;0.5;153.6
3325;schwefel;exp;5;0.3;uniform;0.25;156.05
3326;schwefel;exp;5;0.3;uniform;0.1;154.35
3327;schwefel;exp;5;0.3;uniform;0.01;158.15
